_id,ndc11,part,rxcui,acqDate,name,labeler,deaSchedule,attribution,mpc,ingredients,ingredientsAvailable,rxnavImageObjectId,rxnavImageFileName,rxnavImageSize,nlmImageObjectId,nlmImageFileName,nlmImageSize,rxnavImageSizeFull,nlmImageSizeFull,imageSize,rxnavImageSize1024,rxnavImageSize800,nlmImageSize800,rxnavImageSize600,nlmImageSize600,rxnavImageSize300,nlmImageSize300,rxnavImageSize120,nlmImageSize120,relabelersNdc9,status,splSetId,splRootId,splVersion
{'$oid': '5a32f68feb4525ea9e82c1ab'},17772-0101-01,1,1437280,08-22-2016,24 HR topiramate 25 MG Extended Release Oral Capsule [Trokendi],,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 18, 'color': 'GREEN, YELLOW', 'imprint': 'SPN;25', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185709077,17772-0101-01_RXNAVIMAGE10_AB5055A2.jpg,599519,168931861,17772-0101-01_NLMIMAGE10_AB5055A2.jpg,444160,599519,444160.0,5581.0,220479,143487,92427.0,90772,58310.0,29721,20129.0,6222,5581.0,,,2dc7957e-a3e5-46bb-aa66-f3250f872f5e,197bb048-71fb-4080-9f96-9dda2f271c62,2.0
{'$oid': '5a32f68feb4525ea9e82c1ac'},00574-0181-90,1,312504,08-22-2016,Potassium Chloride 10 MEQ Extended Release Oral Capsule,"Paddock Laboratories, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 24, 'color': 'WHITE', 'imprint': 'PAD;0181', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185709106,00574-0181-90_RXNAVIMAGE10_B6505B12.jpg,541851,168931890,00574-0181-90_NLMIMAGE10_B6505B12.jpg,390571,541851,390571.0,4524.0,206573,135131,86171.0,85872,54795.0,28026,18712.0,5333,4524.0,,,,,
{'$oid': '5a32f68feb4525ea9e82c1ad'},62756-0402-03,1,855671,08-22-2016,Phenytoin sodium 100 MG Extended Release Oral Capsule,Sun Pharmaceutical Industries Limited,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 16, 'color': 'WHITE', 'imprint': '402;402', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185709117,62756-0402-03_RXNAVIMAGE10_BA505D22.jpg,567309,168931901,62756-0402-03_NLMIMAGE10_BA505D22.jpg,419927,567309,419927.0,4388.0,219469,143651,95163.0,89232,58497.0,27662,18601.0,5110,4388.0,"[{'@sourceNdc9': '62756-0402', 'ndc9': ['49999-0574', '58118-1402', '50090-1480']}]",,422408c1-ca13-4743-9773-9641eca28f18,efec306d-f12e-4917-b680-f69c4efbb715,6.0
{'$oid': '5a32f68feb4525ea9e82c1ae'},59467-0318-01,1,1550946,08-22-2016,Colchicine 0.6 MG Oral Capsule [Mitigare],,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'BLUE, BLUE', 'imprint': 'West;ward;118', 'imprintColor': 'WHITE', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185709118,59467-0318-01_RXNAVIMAGE10_BA505D52.jpg,613278,168931902,59467-0318-01_NLMIMAGE10_BA505D52.jpg,468532,613278,468532.0,5685.0,232772,151140,103066.0,93758,63673.0,30092,21079.0,6278,5685.0,,,,,
{'$oid': '5a32f68feb4525ea9e82c1af'},65862-0528-90,1,313585,08-22-2016,24 HR venlafaxine 75 MG Extended Release Oral Capsule,Aurobindo Pharma Limited,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 19, 'color': 'ORANGE', 'imprint': 'E;74', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185709078,65862-0528-90_RXNAVIMAGE10_AB5055D2.jpg,579911,168931862,65862-0528-90_NLMIMAGE10_AB5055D2.jpg,433342,579911,433342.0,4775.0,211857,137760,90231.0,86714,56516.0,27833,18685.0,5724,4775.0,"[{'@sourceNdc9': '65862-0528', 'ndc9': ['00179-0162', '54569-6226', '58118-0093', '61786-0244', '61786-0857', '68084-0709', '69189-0529', '50090-2180']}]",,85d3ce8b-8966-45d9-bdaf-f6f0475096e1,9b514cdd-7243-49b7-9fa7-c30ed0e884ef,12.0
{'$oid': '5a32f68feb4525ea9e82c1b0'},64896-0661-43,1,1600774,08-22-2016,8 HR Carbidopa 23.75 MG / Levodopa 95 MG Extended Release Oral Capsule [Rytary],"Impax Laboratories, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 18, 'color': 'BLUE, WHITE', 'imprint': 'IPX066;95', 'imprintColor': 'BLUE', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185709065,64896-0661-43_RXNAVIMAGE10_A6505362.jpg,605476,168931849,64896-0661-43_NLMIMAGE10_A6505362.jpg,443418,605476,443418.0,5371.0,228767,147831,94671.0,93408,59529.0,29961,20017.0,6061,5371.0,,,6c1f7cd4-de56-45c1-a734-5e77b4aeb6f7,36b67da9-22c3-46dc-8a51-49365ab0dc7f,7.0
{'$oid': '5a32f68feb4525ea9e82c1b1'},68382-0144-06,1,845488,08-22-2016,Ramipril 1.25 MG Oral Capsule,Zydus Pharmaceuticals (USA) Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'WHITE, YELLOW', 'imprint': 'ZA;43;1;25;mg', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185709066,68382-0144-06_RXNAVIMAGE10_A7505392.jpg,556305,168931850,68382-0144-06_NLMIMAGE10_A7505392.jpg,415503,556305,415503.0,5571.0,216934,141903,95852.0,90079,61039.0,29740,20919.0,6211,5571.0,,,055bb582-67cd-425a-8823-d543c14305ce,1affbc38-6da9-4678-9209-29e9c6777ec7,10.0
{'$oid': '5a32f68feb4525ea9e82c1b2'},65862-0477-05,1,261962,08-22-2016,Ramipril 10 MG Oral Capsule,Aurobindo Pharma Limited,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'BLUE', 'imprint': 'D;08', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185709127,65862-0477-05_RXNAVIMAGE10_BE505F02.jpg,639432,168931911,65862-0477-05_NLMIMAGE10_BE505F02.jpg,507739,639432,507739.0,6140.0,239685,154338,111195.0,95894,68977.0,31051,22980.0,6710,6140.0,"[{'@sourceNdc9': '65862-0477', 'ndc9': ['10544-0588', '33261-0967', '50090-1120', '61919-0833']}]",,,,
{'$oid': '5a32f68feb4525ea9e82c1b3'},68180-0589-01,1,198188,08-22-2016,Ramipril 2.5 MG Oral Capsule,"Lupin Pharmaceuticals, Inc",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'ORANGE', 'imprint': 'LUPIN;RAMIPRIL;2;5;mg', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185709138,68180-0589-01_RXNAVIMAGE10_C2506113.jpg,638585,168931922,68180-0589-01_NLMIMAGE10_C2506113.jpg,497548,638585,497548.0,6977.0,246908,162227,114701.0,102620,72567.0,34225,25241.0,7298,6977.0,"[{'@sourceNdc9': '68180-0589', 'ndc9': ['43063-0502', '63187-0503']}]",,a8cdec12-81d1-4ef4-82c0-d05d93c37a07,8111e6d3-183d-432e-b14e-1259d600edfd,8.0
{'$oid': '5a32f68feb4525ea9e82c1b4'},00054-0079-28,1,885857,10-04-2016,Balsalazide disodium 750 MG Oral Capsule,"Roxane Laboratories, Inc",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 23, 'color': 'ORANGE', 'imprint': '54;795;54;795', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185710667,00054-0079-28_RXNAVIMAGE10_F251790B.jpg,625643,168933451,00054-0079-28_NLMIMAGE10_F251790B.jpg,478540,625643,478540.0,5278.0,223796,145618,98224.0,91917,61992.0,29970,20973.0,5994,5278.0,"[{'@sourceNdc9': '00054-0079', 'ndc9': ['54868-6137', '58118-0079']}]",,,,
{'$oid': '5a32f68feb4525ea9e82c1b5'},60505-2807-07,1,200131,10-04-2016,12 HR Carbamazepine 300 MG Extended Release Oral Capsule,Apotex Corp.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 23, 'color': 'WHITE, GREEN', 'imprint': 'APO;C300', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185710656,60505-2807-07_RXNAVIMAGE10_ED5176FB.jpg,617078,168933440,60505-2807-07_NLMIMAGE10_ED5176FB.jpg,462027,617078,462027.0,5070.0,224350,144901,94420.0,90692,58725.0,29421,19746.0,5814,5070.0,,,,,
{'$oid': '5a32f68feb4525ea9e82c1b6'},00143-3018-01,1,1550940,10-24-2016,Colchicine 0.6 MG Oral Capsule,West-ward Pharmaceutical Corp,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'BLUE, BLUE', 'imprint': 'West;ward;118', 'imprintColor': 'WHITE', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711060,00143-3018-01_RXNAVIMAGE10_8351C19E.jpg,620956,168933844,00143-3018-01_NLMIMAGE10_8351C19E.jpg,479934,620956,479934.0,5737.0,234724,151243,105146.0,93901,65048.0,30071,21198.0,6312,5737.0,,,,,
{'$oid': '5a32f68feb4525ea9e82c1b7'},00781-2785-31,1,199119,10-24-2016,Omeprazole 10 MG Delayed Release Oral Capsule,Sandoz Inc,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 16, 'color': 'BROWN', 'imprint': 'OME;10;OME;10', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711024,00781-2785-31_RXNAVIMAGE10_7551BADD.jpg,592277,168933808,00781-2785-31_NLMIMAGE10_7551BADD.jpg,442349,592277,442349.0,4685.0,218361,140845,91757.0,87559,56620.0,27565,18307.0,5512,4685.0,,,e4562da8-9d94-4417-9f80-c1ffd4247259,e4562da8-9d94-4417-9f80-c1ffd4247259,1.0
{'$oid': '5a32f68feb4525ea9e82c1b8'},51991-0746-90,1,596926,10-24-2016,duloxetine 20 MG Delayed Release Oral Capsule,"Breckenridge Pharmaceutical, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'YELLOW', 'imprint': 'B;746', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711013,51991-0746-90_RXNAVIMAGE10_7151B8CD.jpg,612290,168933797,51991-0746-90_NLMIMAGE10_7151B8CD.jpg,471297,612290,471297.0,5933.0,228329,148527,101578.0,92050,62820.0,29973,21178.0,6377,5933.0,"[{'@sourceNdc9': '51991-0746', 'ndc9': ['60429-0164', '63187-0720', '68788-6380']}]",,caef6f50-1571-4ec7-8f8c-42b924d323ee,a4102290-0c15-4b41-ba60-bf4fdfea08c6,9.0
{'$oid': '5a32f68feb4525ea9e82c1b9'},31722-0904-05,1,310385,10-24-2016,Fluoxetine 20 MG Oral Capsule,Camber Pharmceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 18, 'color': 'GREEN, BLUE', 'imprint': 'SG;114', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711049,31722-0904-05_RXNAVIMAGE10_7F51BF8D.jpg,620589,168933833,31722-0904-05_NLMIMAGE10_7F51BF8D.jpg,483774,620589,483774.0,5830.0,226333,146687,101559.0,91891,63648.0,30247,21564.0,6496,5830.0,"[{'@sourceNdc9': '31722-0904', 'ndc9': ['61786-0607', '68788-6794']}]",,,,
{'$oid': '5a32f68feb4525ea9e82c1ba'},00115-4433-01,1,856652,10-24-2016,Dantrolene Sodium 100 MG Oral Capsule,"Global Pharmaceuticals, Division of Impax Laboratories Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 19, 'color': 'YELLOW, RED', 'imprint': 'G;443;G;443', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711048,00115-4433-01_RXNAVIMAGE10_7E51BF5D.jpg,621928,168933832,00115-4433-01_NLMIMAGE10_7E51BF5D.jpg,477876,621928,477876.0,6005.0,226951,148835,101132.0,93162,63296.0,31034,22083.0,6701,6005.0,,,,,
{'$oid': '5a32f68feb4525ea9e82c1bb'},51672-4004-05,1,198047,10-24-2016,Nortriptyline 75 MG Oral Capsule,"Taro Pharmaceuticals U.S.A., Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 20, 'color': 'GREEN', 'imprint': 'TARO;NTP75', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711084,51672-4004-05_RXNAVIMAGE10_8C51C61E.jpg,619785,168933868,51672-4004-05_NLMIMAGE10_8C51C61E.jpg,479517,619785,479517.0,5187.0,222009,144375,97788.0,89472,60605.0,28650,19789.0,5955,5187.0,"[{'@sourceNdc9': '51672-4004', 'ndc9': ['45865-0729', '61786-0872']}]",,,,
{'$oid': '5a32f68feb4525ea9e82c1bc'},00378-8030-93,1,311277,10-24-2016,lansoprazole 30 MG Delayed Release Oral Capsule,Mylan Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 21, 'color': 'PINK', 'imprint': 'MYLAN;8030;MYLAN;8030', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711025,00378-8030-93_RXNAVIMAGE10_7651BB0D.jpg,593725,168933809,00378-8030-93_NLMIMAGE10_7651BB0D.jpg,439805,593725,439805.0,4823.0,216890,141523,91300.0,89389,57877.0,29052,19410.0,5812,4823.0,"[{'@sourceNdc9': '00378-8030', 'ndc9': ['51079-0121', '68788-9269']}]",,c8fa7401-907f-41b6-a2e1-f4bc214f2cdf,e7c332ad-20a1-4e44-8781-0857a69d8307,14.0
{'$oid': '5a32f68feb4525ea9e82c1bd'},00603-3340-21,1,1020477,10-24-2016,Diphenhydramine Hydrochloride 50 MG Oral Capsule,"Qualitest Pharmaceutical, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'PINK, RED', 'imprint': 'AP;21', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': True, 'score': 1}","{'active': [], 'inactive': []}",False,185711073,00603-3340-21_RXNAVIMAGE10_8851C40E.jpg,651810,168933857,00603-3340-21_NLMIMAGE10_8851C40E.jpg,508499,651810,508499.0,6284.0,252090,165723,118480.0,103765,73501.0,33077,24054.0,6810,6284.0,"[{'@sourceNdc9': '00603-3340', 'ndc9': ['50090-0048', '52125-0944', '54569-0241', '55700-0042', '58118-3340', '61919-0079', '63187-0232', '63629-1349', '68788-9698']}]",,,,
{'$oid': '5a32f68feb4525ea9e82c1be'},31722-0903-01,1,310384,10-24-2016,Fluoxetine 10 MG Oral Capsule,Camber Pharmceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'ORANGE, BLUE', 'imprint': 'SG;113', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711061,31722-0903-01_RXNAVIMAGE10_8351C1CE.jpg,627781,168933845,31722-0903-01_NLMIMAGE10_8351C1CE.jpg,489583,627781,489583.0,6611.0,237177,154422,109085.0,97122,68675.0,32971,24163.0,7086,6611.0,,,,,
{'$oid': '5a32f68feb4525ea9e82c1bf'},16729-0153-01,1,198188,10-24-2016,Ramipril 2.5 MG Oral Capsule,Accord Healthcare Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'ORANGE', 'imprint': 'RAM;2;5;mg', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711072,16729-0153-01_RXNAVIMAGE10_8751C3DE.jpg,632693,168933856,16729-0153-01_NLMIMAGE10_8751C3DE.jpg,494946,632693,494946.0,6460.0,239047,155793,110625.0,97314,68746.0,32078,23507.0,6945,6460.0,"[{'@sourceNdc9': '16729-0153', 'ndc9': ['63187-0644']}]",,e4144b15-406d-4169-9ca7-12a6fce38263,3653d3cf-129c-2503-e054-00144ff8d46c,5.0
{'$oid': '5a32f68feb4525ea9e82c1c0'},65862-0598-05,1,863669,10-24-2016,Tamsulosin hydrochloride 0.4 MG Oral Capsule,Aurobindo Pharma Limited,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 21, 'color': 'GREEN, ORANGE', 'imprint': 'D;53', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711036,65862-0598-05_RXNAVIMAGE10_7A51BD1D.jpg,654801,168933820,65862-0598-05_NLMIMAGE10_7A51BD1D.jpg,509902,654801,509902.0,5687.0,236387,153339,106175.0,96499,66297.0,31306,22221.0,6439,5687.0,"[{'@sourceNdc9': '65862-0598', 'ndc9': ['50090-1846', '54569-6174', '63187-0371']}]",,8cb27f78-2d5d-4640-b7b5-ed06973c8133,4ff8f6a6-29e6-4908-bbe3-b73c4806b6d7,7.0
{'$oid': '5a32f68feb4525ea9e82c1c1'},62037-0698-90,1,831300,10-24-2016,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Taztia],"Watson Pharma, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 22, 'color': 'PINK, BLUE', 'imprint': 'Andrx;698;240;mg', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711037,62037-0698-90_RXNAVIMAGE10_7A51BD4D.jpg,674059,168933821,62037-0698-90_NLMIMAGE10_7A51BD4D.jpg,511229,674059,511229.0,6059.0,247245,161005,107641.0,101474,67423.0,32478,22685.0,6784,6059.0,,,c9f74c57-3fe9-470b-9096-31d0acb22f7e,fcb8848b-384e-421a-802d-360a6ce384fd,13.0
{'$oid': '5a32f68feb4525ea9e82c1c2'},65862-0586-05,1,898342,10-24-2016,Amlodipine 10 MG / Benazepril hydrochloride 20 MG Oral Capsule,Aurobindo Pharma Limited,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 21, 'color': 'PURPLE', 'imprint': 'J;02', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711096,65862-0586-05_RXNAVIMAGE10_9051C85E.jpg,642956,168933880,65862-0586-05_NLMIMAGE10_9051C85E.jpg,494318,642956,494318.0,5082.0,228916,149364,100376.0,92848,62017.0,29255,20196.0,6042,5082.0,"[{'@sourceNdc9': '65862-0586', 'ndc9': ['50090-1418']}]",,99ed4927-9a34-4e8d-8eea-60b63c867d46,4ab78a62-40b1-4c76-8215-5f7f5e1982f8,6.0
{'$oid': '5a32f68feb4525ea9e82c1c3'},16714-0298-01,1,308182,10-24-2016,Amoxicillin 250 MG Oral Capsule,Northstar RxLLC,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 19, 'color': 'BLUE, PINK', 'imprint': 'A44', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711120,16714-0298-01_RXNAVIMAGE10_9951CCDE.jpg,611730,168933904,16714-0298-01_NLMIMAGE10_9951CCDE.jpg,476248,611730,476248.0,5374.0,224724,146624,102809.0,91970,64158.0,29780,21262.0,6229,5374.0,"[{'@sourceNdc9': '16714-0298', 'ndc9': ['50090-1806']}]",,843f6053-63d9-47d2-81f1-b6aa78a7c20c,0cd4b836-2114-4dfe-9018-32d8652522f9,6.0
{'$oid': '5a32f68feb4525ea9e82c1c4'},16714-0391-02,1,200346,10-24-2016,cefdinir 300 MG Oral Capsule,Northstar RxLLC,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 21, 'color': 'PURPLE, TURQUOISE', 'imprint': 'E99', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185711121,16714-0391-02_RXNAVIMAGE10_9A51CD0E.jpg,627819,168933905,16714-0391-02_NLMIMAGE10_9A51CD0E.jpg,489473,627819,489473.0,5554.0,224409,146769,100566.0,91770,62977.0,29968,21241.0,6429,5554.0,,,831f04e4-4566-49f8-9552-2378307a10c8,2e60051c-93c1-4e2c-9973-4f8e12d21217,2.0
